time,n_bulks,n_features,method
0.6092729568481445,500,10,esda
0.021124601364135742,500,10,sc
0.6094264984130859,500,10,esda
0.020810842514038086,500,10,sc
0.6116471290588379,500,10,esda
0.021121740341186523,500,10,sc
0.6106743812561035,500,10,esda
0.020912647247314453,500,10,sc
0.6120948791503906,500,10,esda
0.021112680435180664,500,10,sc
0.6103522777557373,500,10,esda
0.020891189575195312,500,10,sc
0.6123547554016113,500,10,esda
0.02243638038635254,500,100,sc
6.008950710296631,500,100,esda
0.021782398223876953,500,100,sc
5.920166015625,500,100,esda
0.02213573455810547,500,100,sc
5.93144154548645,500,100,esda
0.02209162712097168,500,100,sc
5.926275014877319,500,100,esda
0.18622231483459473,500,100,sc
5.936365365982056,500,100,esda
0.024889469146728516,500,100,sc
5.944677114486694,500,100,esda
0.022243261337280273,500,100,sc
5.94338583946228,500,100,esda
0.02911972999572754,500,100,sc
5.952928781509399,500,100,esda
0.029390335083007812,500,500,sc
29.6212260723114,500,500,esda
0.03916621208190918,500,500,sc
31.98956537246704,500,500,esda
0.031481027603149414,500,500,sc
31.976213693618774,500,500,esda
0.03855729103088379,500,500,sc
32.01041078567505,500,500,esda
0.03169441223144531,500,500,sc
31.914111375808716,500,500,esda
0.037545204162597656,500,500,sc
31.971877336502075,500,500,esda
0.03186440467834473,500,500,sc
31.866317987442017,500,500,esda
0.03958892822265625,500,500,sc
31.984747886657715,500,500,esda
0.040506839752197266,500,1000,sc
63.93489742279053,500,1000,esda
0.04695463180541992,500,1000,sc
64.85383701324463,500,1000,esda
0.04022049903869629,500,1000,sc
64.99769854545593,500,1000,esda
0.047106027603149414,500,1000,sc
64.76658320426941,500,1000,esda
0.04036712646484375,500,1000,sc
64.87012505531311,500,1000,esda
0.04709482192993164,500,1000,sc
65.19771075248718,500,1000,esda
0.04036855697631836,500,1000,sc
64.84313988685608,500,1000,esda
0.04721188545227051,500,1000,sc
64.8071858882904,500,1000,esda
0.05853104591369629,500,2000,sc
129.7391812801361,500,2000,esda
0.05688786506652832,500,2000,sc
108.94901967048645,500,2000,esda
0.0501561164855957,500,2000,sc
109.04524040222168,500,2000,esda
0.05697822570800781,500,2000,sc
110.50995635986328,500,2000,esda
0.04804635047912598,500,2000,sc
109.03140759468079,500,2000,esda
0.05661320686340332,500,2000,sc
109.24773788452148,500,2000,esda
0.04953289031982422,500,2000,sc
109.27005934715271,500,2000,esda
0.05603456497192383,500,2000,sc
109.25351881980896,500,2000,esda
0.10669374465942383,500,5000,sc
273.93810844421387,500,5000,esda
0.11466598510742188,500,5000,sc
286.40061116218567,500,5000,esda
0.10971379280090332,500,5000,sc
284.6774380207062,500,5000,esda
0.11197900772094727,500,5000,sc
285.1774742603302,500,5000,esda
0.11021137237548828,500,5000,sc
285.4246253967285,500,5000,esda
0.11648297309875488,500,5000,sc
285.4114818572998,500,5000,esda
0.11042094230651855,500,5000,sc
285.2421329021454,500,5000,esda
0.11751747131347656,500,5000,sc
286.2617268562317,500,5000,esda
0.21494722366333008,500,10000,sc
568.2882442474365,500,10000,esda
0.21494555473327637,500,10000,sc
553.211776971817,500,10000,esda
0.20613360404968262,500,10000,sc
551.5335483551025,500,10000,esda
0.21408390998840332,500,10000,sc
553.4822173118591,500,10000,esda
0.22246313095092773,500,10000,sc
558.7200775146484,500,10000,esda
0.21817326545715332,500,10000,sc
557.4359030723572,500,10000,esda
0.23366045951843262,500,10000,sc
555.5959928035736,500,10000,esda
0.22715306282043457,500,10000,sc
552.2150835990906,500,10000,esda
0.030083894729614258,1000,1,sc
0.06983137130737305,1000,1,esda
0.030245065689086914,1000,1,sc
0.07046866416931152,1000,1,esda
0.029902219772338867,1000,1,sc
0.0731344223022461,1000,1,esda
0.02909684181213379,1000,1,sc
0.07003998756408691,1000,1,esda
0.02633833885192871,1000,1,sc
0.07493925094604492,1000,1,esda
0.02577972412109375,1000,1,sc
0.07403850555419922,1000,1,esda
0.029335498809814453,1000,1,sc
0.06967926025390625,1000,1,esda
0.030413389205932617,1000,1,sc
0.07300758361816406,1000,1,esda
0.14581704139709473,1000,10,sc
0.5408778190612793,1000,10,esda
0.030874967575073242,1000,10,sc
0.5343639850616455,1000,10,esda
0.02999138832092285,1000,10,sc
0.5329806804656982,1000,10,esda
0.03040170669555664,1000,10,sc
0.5303778648376465,1000,10,esda
0.02720046043395996,1000,10,sc
0.5353653430938721,1000,10,esda
0.02673196792602539,1000,10,sc
0.5334408283233643,1000,10,esda
0.026324987411499023,1000,10,sc
0.5365278720855713,1000,10,esda
0.02671051025390625,1000,10,sc
0.5965409278869629,1000,10,esda
0.02787327766418457,1000,100,sc
5.148230314254761,1000,100,esda
0.030580997467041016,1000,100,sc
4.817828893661499,1000,100,esda
0.030277490615844727,1000,100,sc
4.8627769947052,1000,100,esda
0.026441335678100586,1000,100,sc
4.805771350860596,1000,100,esda
0.030518054962158203,1000,100,sc
4.782174110412598,1000,100,esda
0.026885032653808594,1000,100,sc
4.860475540161133,1000,100,esda
0.027481794357299805,1000,100,sc
4.792570352554321,1000,100,esda
0.030554533004760742,1000,100,sc
4.778587341308594,1000,100,esda
0.03592634201049805,1000,500,sc
25.322219610214233,1000,500,esda
0.03592634201049805,1000,500,sc
24.09303617477417,1000,500,esda
0.037767648696899414,1000,500,sc
23.925904035568237,1000,500,esda
0.03303933143615723,1000,500,sc
24.260581731796265,1000,500,esda
0.03784966468811035,1000,500,sc
24.58136510848999,1000,500,esda
0.033057451248168945,1000,500,sc
24.124640226364136,1000,500,esda
0.037404775619506836,1000,500,sc
23.98154354095459,1000,500,esda
0.03752493858337402,1000,500,sc
23.912814140319824,1000,500,esda
0.04657578468322754,1000,1000,sc
48.01644492149353,1000,1000,esda
0.04203438758850098,1000,1000,sc
47.84529447555542,1000,1000,esda
0.04639720916748047,1000,1000,sc
48.150142431259155,1000,1000,esda
0.04560041427612305,1000,1000,sc
48.48449993133545,1000,1000,esda
0.049069881439208984,1000,1000,sc
48.20020914077759,1000,1000,esda
0.04729890823364258,1000,1000,sc
47.89676475524902,1000,1000,esda
0.04980945587158203,1000,1000,sc
47.87902355194092,1000,1000,esda
0.0496058464050293,1000,1000,sc
47.76454973220825,1000,1000,esda
0.06651663780212402,1000,2000,sc
96.09468388557434,1000,2000,esda
0.06522202491760254,1000,2000,sc
93.61030006408691,1000,2000,esda
0.06910419464111328,1000,2000,sc
92.47151708602905,1000,2000,esda
0.0664520263671875,1000,2000,sc
92.4699604511261,1000,2000,esda
0.0653223991394043,1000,2000,sc
92.39751720428467,1000,2000,esda
0.06459903717041016,1000,2000,sc
92.6086995601654,1000,2000,esda
0.06621456146240234,1000,2000,sc
92.91083073616028,1000,2000,esda
0.06660008430480957,1000,2000,sc
94.1621766090393,1000,2000,esda
0.1273822784423828,1000,5000,sc
232.21078181266785,1000,5000,esda
0.14991211891174316,1000,5000,sc
260.04810404777527,1000,5000,esda
0.13858842849731445,1000,5000,sc
256.0954587459564,1000,5000,esda
0.15459561347961426,1000,5000,sc
256.56143260002136,1000,5000,esda
0.1393287181854248,1000,5000,sc
256.6342136859894,1000,5000,esda
0.15059757232666016,1000,5000,sc
256.6653244495392,1000,5000,esda
0.14109206199645996,1000,5000,sc
256.4036581516266,1000,5000,esda
0.14463424682617188,1000,5000,sc
256.4439101219177,1000,5000,esda
0.274829626083374,1000,10000,sc
513.9020338058472,1000,10000,esda
0.2878260612487793,1000,10000,sc
556.731960773468,1000,10000,esda
0.2902359962463379,1000,10000,sc
544.0313420295715,1000,10000,esda
0.2848176956176758,1000,10000,sc
548.6866295337677,1000,10000,esda
0.2841494083404541,1000,10000,sc
544.5918502807617,1000,10000,esda
0.28771209716796875,1000,10000,sc
544.0001304149628,1000,10000,esda
0.27627110481262207,1000,10000,sc
545.5296239852905,1000,10000,esda
0.28931498527526855,1000,10000,sc
547.2835144996643,1000,10000,esda
0.08437871932983398,2000,1,sc
0.14615154266357422,2000,1,esda
0.08004307746887207,2000,1,sc
0.14750289916992188,2000,1,esda
0.07776665687561035,2000,1,sc
0.23175334930419922,2000,1,esda
0.07521247863769531,2000,1,sc
0.1493990421295166,2000,1,esda
0.0727386474609375,2000,1,sc
0.14650654792785645,2000,1,esda
0.07927846908569336,2000,1,sc
0.1552133560180664,2000,1,esda
0.07642364501953125,2000,1,sc
0.1462841033935547,2000,1,esda
0.0763397216796875,2000,1,sc
0.25214552879333496,2000,1,esda
0.07894492149353027,2000,10,sc
0.922144889831543,2000,10,esda
0.07712197303771973,2000,10,sc
0.8985278606414795,2000,10,esda
0.08632278442382812,2000,10,sc
0.9899122714996338,2000,10,esda
0.07520389556884766,2000,10,sc
0.8973970413208008,2000,10,esda
0.07626986503601074,2000,10,sc
0.8881447315216064,2000,10,esda
0.07550525665283203,2000,10,sc
0.8951809406280518,2000,10,esda
0.16626882553100586,2000,10,sc
0.8959884643554688,2000,10,esda
0.0752105712890625,2000,10,sc
0.9296379089355469,2000,10,esda
0.07584047317504883,2000,100,sc
8.528531074523926,2000,100,esda
0.08297109603881836,2000,100,sc
8.38979983329773,2000,100,esda
0.0839989185333252,2000,100,sc
8.473958015441895,2000,100,esda
0.08407998085021973,2000,100,sc
8.382838726043701,2000,100,esda
0.07968831062316895,2000,100,sc
8.399160146713257,2000,100,esda
0.08327960968017578,2000,100,sc
8.412772417068481,2000,100,esda
0.08312487602233887,2000,100,sc
8.481821537017822,2000,100,esda
0.08528661727905273,2000,100,sc
8.594966888427734,2000,100,esda
0.09508466720581055,2000,500,sc
42.03430795669556,2000,500,esda
0.09612274169921875,2000,500,sc
42.999226331710815,2000,500,esda
0.09992098808288574,2000,500,sc
41.88827562332153,2000,500,esda
0.0966484546661377,2000,500,sc
42.924439668655396,2000,500,esda
0.09676957130432129,2000,500,sc
41.984957456588745,2000,500,esda
0.09640026092529297,2000,500,sc
42.86546063423157,2000,500,esda
0.09854435920715332,2000,500,sc
41.83891153335571,2000,500,esda
0.0967414379119873,2000,500,sc
41.92896485328674,2000,500,esda
0.11606979370117188,2000,1000,sc
83.63305354118347,2000,1000,esda
0.11972212791442871,2000,1000,sc
84.48553276062012,2000,1000,esda
0.11715197563171387,2000,1000,sc
84.37615036964417,2000,1000,esda
0.19515633583068848,2000,1000,sc
84.14522767066956,2000,1000,esda
0.12088966369628906,2000,1000,sc
83.58355832099915,2000,1000,esda
0.12134242057800293,2000,1000,sc
83.46943545341492,2000,1000,esda
0.11507153511047363,2000,1000,sc
84.12339115142822,2000,1000,esda
0.11488986015319824,2000,1000,sc
83.80251431465149,2000,1000,esda
0.16644597053527832,2000,2000,sc
169.2047746181488,2000,2000,esda
0.15556955337524414,2000,2000,sc
168.6440441608429,2000,2000,esda
0.1681990623474121,2000,2000,sc
167.92577123641968,2000,2000,esda
0.16863393783569336,2000,2000,sc
169.71371603012085,2000,2000,esda
0.15648531913757324,2000,2000,sc
167.2390456199646,2000,2000,esda
0.15707993507385254,2000,2000,sc
169.9185130596161,2000,2000,esda
0.1594541072845459,2000,2000,sc
167.39112043380737,2000,2000,esda
0.16831755638122559,2000,2000,sc
168.16022658348083,2000,2000,esda
0.32034945487976074,2000,5000,sc
422.37982273101807,2000,5000,esda
0.3063685894012451,2000,5000,sc
419.3366072177887,2000,5000,esda
0.30956387519836426,2000,5000,sc
419.1706352233887,2000,5000,esda
0.3126404285430908,2000,5000,sc
419.3749635219574,2000,5000,esda
0.3111898899078369,2000,5000,sc
421.21704363822937,2000,5000,esda
0.31751537322998047,2000,5000,sc
420.67908334732056,2000,5000,esda
0.3170642852783203,2000,5000,sc
423.18684458732605,2000,5000,esda
0.32434868812561035,2000,5000,sc
421.34070777893066,2000,5000,esda
0.6249406337738037,2000,10000,sc
844.9855196475983,2000,10000,esda
0.7415812015533447,2000,10000,sc
843.9826383590698,2000,10000,esda
0.6921453475952148,2000,10000,sc
844.3593022823334,2000,10000,esda
0.7000665664672852,2000,10000,sc
846.808819770813,2000,10000,esda
0.6785976886749268,2000,10000,sc
844.8055081367493,2000,10000,esda
0.6828629970550537,2000,10000,sc
844.5942223072052,2000,10000,esda
0.6749053001403809,2000,10000,sc
863.3721668720245,2000,10000,esda
0.680884599685669,2000,10000,sc
840.3810210227966,2000,10000,esda
0.39939069747924805,5000,1,sc
0.7157971858978271,5000,1,esda
0.39537930488586426,5000,1,sc
0.7124695777893066,5000,1,esda
0.3991892337799072,5000,1,sc
0.6538703441619873,5000,1,esda
0.459766149520874,5000,1,sc
0.6529059410095215,5000,1,esda
0.46252894401550293,5000,1,sc
0.6490983963012695,5000,1,esda
0.4603922367095947,5000,1,sc
0.6451699733734131,5000,1,esda
0.40047407150268555,5000,1,sc
0.7040808200836182,5000,1,esda
0.4026007652282715,5000,1,sc
0.7214288711547852,5000,1,esda
0.4011802673339844,5000,10,sc
3.476976156234741,5000,10,esda
0.40058326721191406,5000,10,sc
3.4169981479644775,5000,10,esda
0.46378636360168457,5000,10,sc
3.414454460144043,5000,10,esda
0.4688904285430908,5000,10,sc
3.419698715209961,5000,10,esda
0.476656436920166,5000,10,sc
3.4157533645629883,5000,10,esda
0.40055227279663086,5000,10,sc
3.4787750244140625,5000,10,esda
0.3996446132659912,5000,10,sc
3.484203815460205,5000,10,esda
0.4068431854248047,5000,10,sc
3.488257646560669,5000,10,esda
0.40999603271484375,5000,100,sc
31.228092432022095,5000,100,esda
0.4240083694458008,5000,100,sc
31.18714952468872,5000,100,esda
0.4124724864959717,5000,100,sc
31.281731605529785,5000,100,esda
0.4160013198852539,5000,100,sc
31.1637704372406,5000,100,esda
0.4208953380584717,5000,100,sc
31.24411916732788,5000,100,esda
0.41469621658325195,5000,100,sc
31.259843587875366,5000,100,esda
0.41650819778442383,5000,100,sc
31.370364665985107,5000,100,esda
0.4222691059112549,5000,100,sc
31.494120359420776,5000,100,esda
0.4798777103424072,5000,500,sc
155.69058203697205,5000,500,esda
0.48381876945495605,5000,500,sc
156.40536236763,5000,500,esda
0.4764883518218994,5000,500,sc
158.32586812973022,5000,500,esda
0.4700050354003906,5000,500,sc
157.05017590522766,5000,500,esda
0.5515666007995605,5000,500,sc
154.78638315200806,5000,500,esda
0.5462186336517334,5000,500,sc
155.45358848571777,5000,500,esda
0.523322343826294,5000,500,sc
156.8351593017578,5000,500,esda
0.46188998222351074,5000,500,sc
154.6128454208374,5000,500,esda
0.5700416564941406,5000,1000,sc
311.1378607749939,5000,1000,esda
0.6325924396514893,5000,1000,sc
329.5500407218933,5000,1000,esda
0.5364804267883301,5000,1000,sc
312.71525406837463,5000,1000,esda
0.629802942276001,5000,1000,sc
310.4747474193573,5000,1000,esda
0.5449445247650146,5000,1000,sc
309.4217731952667,5000,1000,esda
0.6064527034759521,5000,1000,sc
311.1354241371155,5000,1000,esda
0.5698635578155518,5000,1000,sc
313.19411969184875,5000,1000,esda
0.654578447341919,5000,1000,sc
311.33044147491455,5000,1000,esda
0.7409505844116211,5000,2000,sc
620.8803188800812,5000,2000,esda
0.8080017566680908,5000,2000,sc
623.2032656669617,5000,2000,esda
0.8244082927703857,5000,2000,sc
647.1944711208344,5000,2000,esda
0.7196638584136963,5000,2000,sc
617.1238527297974,5000,2000,esda
0.7170090675354004,5000,2000,sc
623.3512978553772,5000,2000,esda
0.8069355487823486,5000,2000,sc
616.5112345218658,5000,2000,esda
0.7287256717681885,5000,2000,sc
622.3097224235535,5000,2000,esda
0.7484109401702881,5000,2000,sc
622.0618488788605,5000,2000,esda
1.5331792831420898,5000,5000,sc
1554.427579164505,5000,5000,esda
1.4693028926849365,5000,5000,sc
1548.7342789173126,5000,5000,esda
1.474095106124878,5000,5000,sc
1733.6312112808228,5000,5000,esda
3.60074520111084,5000,5000,sc
2055.7677466869354,5000,5000,esda
1.4633839130401611,5000,5000,sc
1567.1844544410706,5000,5000,esda
1.5605800151824951,5000,5000,sc
1550.9301781654358,5000,5000,esda
1.504106044769287,5000,5000,sc
1559.4949955940247,5000,5000,esda
1.503159523010254,5000,5000,sc
1551.5393631458282,5000,5000,esda
2.576064348220825,5000,10000,sc
3116.983334541321,5000,10000,esda
2.510584592819214,5000,10000,sc
3098.7593371868134,5000,10000,esda
2.5136091709136963,5000,10000,sc
3108.0704686641693,5000,10000,esda
2.5449881553649902,5000,10000,sc
3110.5183115005493,5000,10000,esda
2.447533130645752,5000,10000,sc
3116.2137546539307,5000,10000,esda
2.526108741760254,5000,10000,sc
3118.0306282043457,5000,10000,esda
2.558044672012329,5000,10000,sc
3102.729893684387,5000,10000,esda
2.5413849353790283,5000,10000,sc
3103.5007586479187,5000,10000,esda
